name,address,website,phone,source_url,sector,employees_estimate,business_type,cnpj,capital_social,socios
Emporium São Paulo Loja 4,,,,https://www.google.com/maps/place/Emporium+S%C3%A3o+Paulo+Loja+4/data=!4m7!3m6!1s0x94ce57679b3ab169:0x51668fb90f97cbd2!8m2!3d-23.5818608!4d-46.6781898!16s%2Fg%2F1tdyrxr6!19sChIJabE6m2dXzpQR0suXD7mPZlE?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
San Sebastian,,,,https://www.google.com/maps/place/San+Sebastian/data=!4m7!3m6!1s0x94ce59b2b1782e55:0x286d2dac594fe35c!8m2!3d-23.5519925!4d-46.6406894!16s%2Fg%2F1vfn7snw!19sChIJVS54sbJZzpQRXONPWawtbSg?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
OXXO - Maria Paula,,,,https://www.google.com/maps/place/OXXO+-+Maria+Paula/data=!4m7!3m6!1s0x94ce5945e7bbd62f:0x36d44113de03c7f6!8m2!3d-23.5518296!4d-46.6398189!16s%2Fg%2F11q2t06s0d!19sChIJL9a750VZzpQR9scD3hNB1DY?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
São Paulo Supermercado,,,,https://www.google.com/maps/place/S%C3%A3o+Paulo+Supermercado/data=!4m7!3m6!1s0x94e25f38b29cb107:0x953e1a4f207011c6!8m2!3d-28.0637869!4d-51.9995939!16s%2Fg%2F11gh3kycl5!19sChIJB7Gcsjhf4pQRxhFwIE8aPpU?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Casa Bueno,,,,https://www.google.com/maps/place/Casa+Bueno/data=!4m7!3m6!1s0x94ce59a8e6a53e5d:0x8cda819bf60921fe!8m2!3d-23.5560053!4d-46.635304!16s%2Fg%2F11b6p_lv34!19sChIJXT6l5qhZzpQR_iEJ9puB2ow?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Mercadinho São Paulo,,,,https://www.google.com/maps/place/Mercadinho+S%C3%A3o+Paulo/data=!4m7!3m6!1s0x7b2550c7930c6f1:0xf8cf9d95fe575241!8m2!3d-5.8334713!4d-35.2400157!16s%2Fg%2F11g6rl689m!19sChIJ8cYweQxVsgcRQVJX_pWdz_g?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Dany Supermercado,,,,https://www.google.com/maps/place/Dany+Supermercado/data=!4m7!3m6!1s0x94ce59b50e18a093:0x2d713a0d9fc50ec7!8m2!3d-23.5552594!4d-46.6496496!16s%2Fg%2F1s04c5_nn!19sChIJk6AYDrVZzpQRxw7Fnw06cS0?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Carrefour Express Santo Antônio,,,,https://www.google.com/maps/place/Carrefour+Express+Santo+Ant%C3%B4nio/data=!4m7!3m6!1s0x94ce584d56340821:0xf60ffb7b41f1f157!8m2!3d-23.5502483!4d-46.6416497!16s%2Fg%2F11c5wkw2g3!19sChIJIQg0Vk1YzpQRV_HxQXv7D_Y?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
oplay Mercado,,,,https://www.google.com/maps/place/oplay+Mercado/data=!4m7!3m6!1s0x94ce59ade7d6bec1:0xc5b89fb2a2673593!8m2!3d-23.5544114!4d-46.6405276!16s%2Fg%2F1ptw1q0k9!19sChIJwb7W561ZzpQRkzVnorKfuMU?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Mini Extra,,,,https://www.google.com/maps/place/Mini+Extra/data=!4m7!3m6!1s0x94ce584c036173e1:0xedc0d63d8acce88d!8m2!3d-23.5476817!4d-46.6458444!16s%2Fg%2F1pp2x036t!19sChIJ4XNhA0xYzpQRjejMij3WwO0?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
