name,address,website,phone,source_url,sector,employees_estimate,business_type,cnpj,capital_social,socios
Starbucks,,,,https://www.google.com/maps/place/Starbucks/data=!4m7!3m6!1s0x94ce59bec432101d:0x63dde4685541786d!8m2!3d-23.5678371!4d-46.6480323!16s%2Fg%2F11btxj5gt6!19sChIJHRAyxL5ZzpQRbXhBVWjk3WM?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
