name,address,website,phone,source_url,sector,employees_estimate,business_type,cnpj,capital_social,socios
Supermercados Pague Menos - Campinas - Mirandópolis,,,,https://www.google.com/maps/place/Supermercados+Pague+Menos+-+Campinas+-+Mirand%C3%B3polis/data=!4m7!3m6!1s0x94c8c8f7601f9ac1:0xb643a63e23327cde!8m2!3d-22.9298297!4d-47.0939566!16s%2Fg%2F113gpl78n!19sChIJwZofYPfIyJQR3nwyIz6mQ7Y?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
COAP Supermercado Campinas,,,,https://www.google.com/maps/place/COAP+Supermercado+Campinas/data=!4m7!3m6!1s0x94c8c670707799f7:0xb087fcfd828831ed!8m2!3d-22.8630199!4d-47.0655937!16s%2Fg%2F1td7333s!19sChIJ95l3cHDGyJQR7TGIgv38h7A?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Tenda Atacado - Campinas Amoreiras,,,,https://www.google.com/maps/place/Tenda+Atacado+-+Campinas+Amoreiras/data=!4m7!3m6!1s0x94c8c8e8a84d8c2d:0xfa19af268a75d5f6!8m2!3d-22.9263827!4d-47.0810245!16s%2Fg%2F11b75pwf2v!19sChIJLYxNqOjIyJQR9tV1iiavGfo?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Supermercado Fênix,,,,https://www.google.com/maps/place/Supermercado+F%C3%AAnix/data=!4m7!3m6!1s0x94c8cc1d343f8a75:0xe286b2421992cb4!8m2!3d-22.9302973!4d-47.0469711!16s%2Fg%2F11bzwn7nxb!19sChIJdYo_NB3MyJQRtCyZISRrKA4?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Sonda Supermercados - Campinas,,,,https://www.google.com/maps/place/Sonda+Supermercados+-+Campinas/data=!4m7!3m6!1s0x94c8c81a7a7d7c61:0xc4430d2c989ee72b!8m2!3d-22.9254442!4d-47.1272285!16s%2Fg%2F11c5xrv90_!19sChIJYXx9ehrIyJQRK-eemCwNQ8Q?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Atacadão - Campinas Dunlop,,,,https://www.google.com/maps/place/Atacad%C3%A3o+-+Campinas+Dunlop/data=!4m7!3m6!1s0x94c8c88738b2e5d3:0x9f3cbc4a5e90b96!8m2!3d-22.9083576!4d-47.0928802!16s%2Fg%2F1q5hrf6q8!19sChIJ0-WyOIfIyJQRlgvppcTL8wk?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Supermercado Pague Menos - Campinas - Castelo,,,,https://www.google.com/maps/place/Supermercado+Pague+Menos+-+Campinas+-+Castelo/data=!4m7!3m6!1s0x94c8c7ef4f77c4d3:0x6631a1fce5f49ce7!8m2!3d-22.8875885!4d-47.0779373!16s%2Fg%2F11sj29kvl7!19sChIJ08R3T-_HyJQR55z05fyhMWY?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Supermercados JL - Loja 05,,,,https://www.google.com/maps/place/Supermercados+JL+-+Loja+05/data=!4m7!3m6!1s0x94c8c8c24441750b:0xb0e4ceb319593593!8m2!3d-22.9211712!4d-47.0762749!16s%2Fg%2F1ptw57js8!19sChIJC3VBRMLIyJQRkzVZGbPO5LA?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Supermercados Yeda,,,,https://www.google.com/maps/place/Supermercados+Yeda/data=!4m7!3m6!1s0x94c8c84a9feba303:0x556517db7fd8f4c6!8m2!3d-22.9462628!4d-47.1167407!16s%2Fg%2F1x5qtw_x!19sChIJA6Prn0rIyJQRxvTYf9sXZVU?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Mercado Centro Campinas | Mercado da Treze,,,,https://www.google.com/maps/place/Mercado+Centro+Campinas+%7C+Mercado+da+Treze/data=!4m7!3m6!1s0x94c8c9874f803cfb:0x9907f4c8ce56cb3d!8m2!3d-22.9072479!4d-47.0638861!16s%2Fg%2F11fx91l38g!19sChIJ-zyAT4fJyJQRPctWzsj0B5k?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Supermercados Galassi,,,,https://www.google.com/maps/place/Supermercados+Galassi/data=!4m7!3m6!1s0x94c8c7d34bde2c7f:0x620939931089f5b6!8m2!3d-22.8969966!4d-47.0973185!16s%2Fg%2F1tgmxcy2!19sChIJfyzeS9PHyJQRtvWJEJM5CWI?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Supermercados JL - Loja 04,,,,https://www.google.com/maps/place/Supermercados+JL+-+Loja+04/data=!4m7!3m6!1s0x94c8c851ffc461c9:0x5b670ff4852fbd86!8m2!3d-22.9394771!4d-47.1067348!16s%2Fg%2F11bbrjmktt!19sChIJyWHE_1HIyJQRhr0vhfQPZ1s?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Tauste Dom Pedro,,,,https://www.google.com/maps/place/Tauste+Dom+Pedro/data=!4m7!3m6!1s0x94c8c59acc1e983f:0x70ea813ac577680c!8m2!3d-22.8601235!4d-47.021158!16s%2Fg%2F11y3_cxqgm!19sChIJP5gezJrFyJQRDGh3xTqB6nA?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
