name,address,website,phone,source_url,sector,employees_estimate,business_type,cnpj,capital_social,socios
Casa Santa Luzia,,,,https://www.google.com/maps/place/Casa+Santa+Luzia/data=!4m7!3m6!1s0x94ce59d152ce3d3d:0xf46bbbbd71c84986!8m2!3d-23.5642825!4d-46.6657306!16s%2Fg%2F11b7hg7lpb!19sChIJPT3OUtFZzpQRhknIcb27a_Q?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Padaria Galeria dos Pães,,,,https://www.google.com/maps/place/Padaria+Galeria+dos+P%C3%A3es/data=!4m7!3m6!1s0x94ce59d610fb16c9:0xbe346c873dea06d9!8m2!3d-23.5660268!4d-46.669853!16s%2Fg%2F1tjrr2l9!19sChIJyRb7ENZZzpQR2QbqPYdsNL4?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Villa Grano Pães,,,,https://www.google.com/maps/place/Villa+Grano+P%C3%A3es/data=!4m7!3m6!1s0x94ce5a2fdd5fd739:0x26c1fc33603e92c1!8m2!3d-23.597522!4d-46.640335!16s%2Fg%2F1q5bp44_r!19sChIJOddf3S9azpQRwZI-YDP8wSY?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Padaria Baronesa,,,,https://www.google.com/maps/place/Padaria+Baronesa/data=!4m7!3m6!1s0x94ce5853243284bd:0x3246a7cf8ea045cd!8m2!3d-23.5390457!4d-46.6580865!16s%2Fg%2F1tf6sxzt!19sChIJvYQyJFNYzpQRzUWgjs-nRjI?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Panetteria Italianinha,,,,https://www.google.com/maps/place/Panetteria+Italianinha/data=!4m7!3m6!1s0x94ce59b3e12e6661:0xf009d50be1ef24c7!8m2!3d-23.5564638!4d-46.6453024!16s%2Fg%2F1v4k7n2q!19sChIJYWYu4bNZzpQRxyTv4QvVCfA?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Padaria 14 de Julho,,,,https://www.google.com/maps/place/Padaria+14+de+Julho/data=!4m7!3m6!1s0x94ce59b313072c69:0xc1074e8bb623c0e5!8m2!3d-23.5544202!4d-46.6439837!16s%2Fg%2F1v44rjy8!19sChIJaSwHE7NZzpQR5cAjtotOB8E?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
"Basilicata - Pão, Empório e Restaurante",,,,"https://www.google.com/maps/place/Basilicata+-+P%C3%A3o,+Emp%C3%B3rio+e+Restaurante/data=!4m7!3m6!1s0x94ce59b6cb2c6b07:0xdf4875b44714503!8m2!3d-23.55847!4d-46.6465429!16s%2Fg%2F1tdryfss!19sChIJB2ssy7ZZzpQRA0VxRFuH9A0?authuser=0&hl=pt-BR&rclk=1",,,,,,[]
Panificadora e Confeitaria São Vicente de Paulo,,,,https://www.google.com/maps/place/Panificadora+e+Confeitaria+S%C3%A3o+Vicente+de+Paulo/data=!4m7!3m6!1s0x94f3be2a899933a1:0x24e6a738635dc811!8m2!3d-24.7329979!4d-53.735569!16s%2Fg%2F1tp9066m!19sChIJoTOZiSq-85QREchdYzin5iQ?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Rotisserie Bologna,,,,https://www.google.com/maps/place/Rotisserie+Bologna/data=!4m7!3m6!1s0x94ce584af5fbd58d:0x9e0ae687790701b0!8m2!3d-23.5513096!4d-46.649636!16s%2Fg%2F1tg8kvvf!19sChIJjdX79UpYzpQRsAEHeYfmCp4?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Bella São Paulo,,,,https://www.google.com/maps/place/Bella+S%C3%A3o+Paulo/data=!4m7!3m6!1s0x94ce5a103a5ea321:0xa9433e7824b6e51f!8m2!3d-23.6064333!4d-46.6601584!16s%2Fg%2F1ptvxtsd6!19sChIJIaNeOhBazpQRH-W2JHg-Q6k?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
