name,address,website,phone,source_url,sector,employees_estimate,business_type,cnpj,capital_social,socios
Pão do Bosque,,,,https://www.google.com/maps/place/P%C3%A3o+do+Bosque/data=!4m7!3m6!1s0x94c8cf341b6e8b83:0xdb9177c5005c9fc8!8m2!3d-22.9114628!4d-47.053791!16s%2Fg%2F1q2wf9sjm!19sChIJg4tuGzTPyJQRyJ9cAMV3kds?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
380 Padaria e Confeitaria - Cambuí,,,,https://www.google.com/maps/place/380+Padaria+e+Confeitaria+-+Cambu%C3%AD/data=!4m7!3m6!1s0x94c8cf3d1e5ba439:0x526bb3de76621151!8m2!3d-22.8889869!4d-47.0514163!16s%2Fg%2F11nn2my0zb!19sChIJOaRbHj3PyJQRURFidt6za1I?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Panificadora Massa Pura,,,,https://www.google.com/maps/place/Panificadora+Massa+Pura/data=!4m7!3m6!1s0x94c8cfcd2b118d65:0x4ee51c9217299dd5!8m2!3d-22.8913736!4d-47.0548904!16s%2Fg%2F11s7bfx4zg!19sChIJZY0RK83PyJQR1Z0pF5Ic5U4?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Padaria Alemã,,,,https://www.google.com/maps/place/Padaria+Alem%C3%A3/data=!4m7!3m6!1s0x94c8c6b8980836dd:0x48c7faf74f43e7a9!8m2!3d-22.8326155!4d-47.0772059!16s%2Fg%2F11bbrpf4r5!19sChIJ3TYImLjGyJQRqedDT_f6x0g?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Padaria Floresta,,,,https://www.google.com/maps/place/Padaria+Floresta/data=!4m7!3m6!1s0x94c8c896cdddbc4f:0x722d36e7cae3a7c7!8m2!3d-22.9107222!4d-47.0825498!16s%2Fg%2F1td18z3g!19sChIJT7zdzZbIyJQRx6fjyuc2LXI?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
CORCOVADO Panificadora,,,,https://www.google.com/maps/place/CORCOVADO+Panificadora/data=!4m7!3m6!1s0x94c8c9462a7d0e09:0xdf5ceba1fac263a2!8m2!3d-22.9152727!4d-47.0798999!16s%2Fg%2F11j00_snsy!19sChIJCQ59KkbJyJQRomPC-qHrXN8?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Padaria Ki Jóia,,,,https://www.google.com/maps/place/Padaria+Ki+J%C3%B3ia/data=!4m7!3m6!1s0x94c8c9725d7ba165:0xc305551862d47298!8m2!3d-22.9433954!4d-47.0931056!16s%2Fg%2F11gr4pxl9d!19sChIJZaF7XXLJyJQRmHLUYhhVBcM?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Panificadora São Judas Tadeu,,,,https://www.google.com/maps/place/Panificadora+S%C3%A3o+Judas+Tadeu/data=!4m7!3m6!1s0x94c8c626d06d73f1:0xf8a4cfe1bc173213!8m2!3d-22.8949255!4d-47.0830736!16s%2Fg%2F1yglpdnqq!19sChIJ8XNt0CbGyJQREzIXvOHPpPg?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Zero Trigo Padaria Sem Gluten,,,,https://www.google.com/maps/place/Zero+Trigo+Padaria+Sem+Gluten/data=!4m7!3m6!1s0x94c8cf4fa0e7db81:0x3f2b7b5db29c608!8m2!3d-22.8995735!4d-47.0468803!16s%2Fg%2F11bz_ydvbj!19sChIJgdvnoE_PyJQRCMYp27W38gM?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Padaria Pet Campinas,,,,https://www.google.com/maps/place/Padaria+Pet+Campinas/data=!4m7!3m6!1s0x94c8cf3803c389c1:0x130753944566d01f!8m2!3d-22.8948501!4d-47.0549305!16s%2Fg%2F11m89p2x8f!19sChIJwYnDAzjPyJQRH9BmRZRTBxM?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Padaria Bambini Pães & Conveniência,,,,https://www.google.com/maps/place/Padaria+Bambini+P%C3%A3es+%26+Conveni%C3%AAncia/data=!4m7!3m6!1s0x94c8c66d14a16bb7:0xb0939f56ff7e5b03!8m2!3d-22.8733251!4d-47.0690709!16s%2Fg%2F11b7hfds6w!19sChIJt2uhFG3GyJQRA1t-_1afk7A?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Padaria Trapiche,,,,https://www.google.com/maps/place/Padaria+Trapiche/data=!4m7!3m6!1s0x94c8c63bf33a9a11:0xd014b37a667b0f36!8m2!3d-22.885096!4d-47.0822037!16s%2Fg%2F1tg5_rgd!19sChIJEZo68zvGyJQRNg97ZnqzFNA?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Confeitaria Amor aos Pães Empório,,,,https://www.google.com/maps/place/Confeitaria+Amor+aos+P%C3%A3es+Emp%C3%B3rio/data=!4m7!3m6!1s0x94c8c8d1499c4335:0x8ebe979088cf1878!8m2!3d-22.9249672!4d-47.0643076!16s%2Fg%2F11bbrh0ky8!19sChIJNUOcSdHIyJQReBjPiJCXvo4?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
Panificadora Pão do Castelo,,,,https://www.google.com/maps/place/Panificadora+P%C3%A3o+do+Castelo/data=!4m7!3m6!1s0x94c8c7d13e59f3c5:0x4f7949eaee0e7704!8m2!3d-22.8912594!4d-47.0759323!16s%2Fg%2F11t722m0tr!19sChIJxfNZPtHHyJQRBHcO7upJeU8?authuser=0&hl=pt-BR&rclk=1,,,,,,[]
